OBJECTID,Timestamp_,Station,District,Latitude,Longitude,Freeway,Direction_of_Travel,Lane_Type,Station_Length,Samples,F__Observed,Total_Flow,Avg_Occupancy,Avg_Speed,Lane_N_Samples,Lane_N_Flow,Lane_N_Avg_Occ,Lane_N_Avg_Speed,Lane_N_Observed,x,y
1616,3/29/2020 0:00:00,402865,4,38.317644999999999,-122.307697000000005,29,N,FR,,10,0,,,,10,,,,0,560520.027900000102818,4241291.379200000315905
1617,3/29/2020 0:00:00,402866,4,38.317605000000000,-122.307867000000002,29,S,OR,,20,100,13,0.005200000000000,,10,5,0.004700000000000,,1,560509.356599999591708,4241291.299200000241399
1618,3/29/2020 0:00:00,402867,4,37.281278999999998,-121.807832000000005,101,N,FR,,10,100,0,0.000000000000000,,10,0,0.000000000000000,,1,605686.060100000351667,4126746.484500000253320
1619,3/29/2020 0:00:00,402868,4,37.281278999999998,-121.807832000000005,101,N,OR,,20,100,4,0.003500000000000,,10,0,0.000000000000000,,1,605686.060100000351667,4126746.484500000253320
1620,3/29/2020 0:00:00,402869,4,37.282485999999999,-121.808807000000002,101,S,FR,,10,100,10,0.010300000000000,,10,10,0.010300000000000,,1,605597.865000000223517,4126874.052899999544024
1621,3/29/2020 0:00:00,402870,4,37.282485999999999,-121.808807000000002,101,S,OR,,10,100,3,0.001300000000000,,10,3,0.001300000000000,,1,605597.865000000223517,4126874.052899999544024
1622,3/29/2020 0:00:00,402871,4,37.298549999999999,-121.812552999999994,101,S,FR,,10,0,,,,10,,,,0,605245.438699999824166,4128650.820299999788404
1623,3/29/2020 0:00:00,402872,4,37.298549999999999,-121.812552999999994,101,S,OR,,20,100,0,0.000000000000000,,10,0,0.000000000000000,,1,605245.438699999824166,4128650.820299999788404
1624,3/29/2020 0:00:00,402873,4,37.321278000000000,-121.834097999999997,101,N,FR,,20,0,,,,10,,,,0,603299.258500000461936,4131152.776300000026822
1625,3/29/2020 0:00:00,402874,4,37.321278000000000,-121.834097999999997,101,N,OR,,20,100,14,0.003300000000000,,10,0,0.000000000000000,,1,603299.258500000461936,4131152.776300000026822
1626,3/29/2020 0:00:00,402875,4,37.336089000000001,-121.848437000000004,101,N,OR,,10,0,,,,10,,,,0,602013.721699999645352,4132782.749299999326468
1627,3/29/2020 0:00:00,402876,4,37.342410000000001,-121.854543000000007,101,N,OR,,20,100,13,0.005100000000000,,10,9,0.006800000000000,,1,601464.402400000020862,4133487.190500000491738
1628,3/29/2020 0:00:00,402877,4,37.362962000000003,-121.889439999999993,101,N,FR,,10,0,,,,10,,,,0,598345.048899999819696,4135732.273399999365211
1629,3/29/2020 0:00:00,402878,4,37.362706000000003,-121.889426000000000,101,S,OR,,20,0,,,,10,,,,0,598345.606599999591708,4135684.872300000861287
1630,3/29/2020 0:00:00,402879,4,37.363022000000001,-121.892640000000000,101,S,FR,,10,100,10,0.012000000000000,,10,10,0.012000000000000,,1,598063.988599999807775,4135728.971599999815226
1631,3/29/2020 0:00:00,402880,4,37.363256000000000,-121.892686999999995,101,N,OR,,20,100,9,0.003500000000000,,10,5,0.004200000000000,,1,598052.940299999900162,4135749.159499999135733
1632,3/29/2020 0:00:00,402881,4,37.371561000000000,-121.916647999999995,101,S,FR,,0,0,,,,0,,,,0,595923.460500000044703,4136659.052500000223517
1633,3/29/2020 0:00:00,402882,4,37.371808999999999,-121.916550000000001,101,N,FR,,10,100,2,0.001900000000000,,10,2,0.001900000000000,,1,595934.036000000312924,4136679.491299999877810
1634,3/29/2020 0:00:00,402883,4,37.371808999999999,-121.916550000000001,101,N,OR,,10,100,1,0.000400000000000,,10,1,0.000400000000000,,1,595934.036000000312924,4136679.491299999877810
1635,3/29/2020 0:00:00,402884,4,37.372674000000004,-121.922087000000005,101,N,OR,,20,100,8,0.005900000000000,,10,0,0.000000000000000,,1,595446.638000000268221,4136761.952299999073148
1636,3/29/2020 0:00:00,402885,4,37.374628000000001,-121.931055000000001,101,N,OR,,20,100,14,0.004600000000000,,10,4,0.002800000000000,,1,594655.078800000250340,4136976.439200000837445
1637,3/29/2020 0:00:00,402886,4,37.376263999999999,-121.939712000000000,101,S,FR,,10,100,1,0.001500000000000,,10,1,0.001500000000000,,1,593874.902800000272691,4137143.720899999141693
1638,3/29/2020 0:00:00,402887,4,37.376263999999999,-121.939712000000000,101,S,OR,,29,100,10,0.002700000000000,,10,1,0.001500000000000,,1,593874.902800000272691,4137143.720899999141693
1639,3/29/2020 0:00:00,402888,4,37.376685000000002,-121.940749999999994,101,N,FR,,10,0,,,,10,,,,0,593793.310200000181794,4137190.211500000208616
1640,3/29/2020 0:00:00,402889,4,37.376685000000002,-121.940749999999994,101,N,OR,,10,100,0,0.000000000000000,,10,0,0.000000000000000,,1,593793.310200000181794,4137190.211500000208616
1641,3/29/2020 0:00:00,402890,4,37.376835000000000,-121.942537000000002,101,S,FR,,10,100,1,0.001000000000000,,10,1,0.001000000000000,,1,593625.558400000445545,4137208.647399999201298
1642,3/29/2020 0:00:00,402891,4,37.376835000000000,-121.942537000000002,101,S,OR,,20,50,3,0.002300000000000,,10,,,,0,593625.558400000445545,4137208.647399999201298
1643,3/29/2020 0:00:00,402892,4,37.377237000000001,-121.943585999999996,101,N,OR,,20,50,1,0.000200000000000,,10,,,,0,593527.755900000222027,4137254.958900000900030
1644,3/29/2020 0:00:00,402893,4,37.380958000000000,-121.960740999999999,101,S,FR,,10,100,2,0.002700000000000,,10,2,0.002700000000000,,1,592010.024400000460446,4137657.994899999350309
1645,3/29/2020 0:00:00,402894,4,37.380958000000000,-121.960740999999999,101,S,OR,,20,50,8,0.003200000000000,,10,,,,0,592010.024400000460446,4137657.994899999350309
1646,3/29/2020 0:00:00,402895,4,37.381355999999997,-121.962109999999996,101,S,FR,,10,100,0,0.000000000000000,,10,0,0.000000000000000,,1,591885.516300000250340,4137676.941700000315905
1647,3/29/2020 0:00:00,402896,4,37.381355999999997,-121.962109999999996,101,S,OR,,20,50,2,0.001800000000000,,10,,,,0,591885.516300000250340,4137676.941700000315905
1648,3/29/2020 0:00:00,402897,4,37.383125000000000,-121.967495999999997,101,N,FR,,10,100,6,0.007300000000000,,10,6,0.007300000000000,,1,591413.174300000071526,4137874.930900000035763
1649,3/29/2020 0:00:00,402898,4,37.383125000000000,-121.967495999999997,101,N,OR,,30,67,5,0.000700000000000,,10,,,,0,591413.174300000071526,4137874.930900000035763
1650,3/29/2020 0:00:00,402899,4,37.385758000000003,-121.977492999999996,101,S,FR,,30,100,4,0.001600000000000,,10,4,0.004700000000000,,1,590518.509700000286102,4138149.627100000157952
1651,3/29/2020 0:00:00,402900,4,37.385758000000003,-121.977492999999996,101,S,OR,,20,50,1,0.000200000000000,,10,,,,0,590518.509700000286102,4138149.627100000157952
1652,3/29/2020 0:00:00,402901,4,37.384819999999998,-121.974250999999995,101,S,OR,,20,100,1,0.000400000000000,,10,1,0.000900000000000,,1,590811.247399999760091,4138064.763900000602007
1653,3/29/2020 0:00:00,402902,4,37.390422000000001,-121.993716000000006,101,S,OR,,30,67,7,0.003100000000000,,10,,,,0,589075.515399999916553,4138669.127299999818206
1654,3/29/2020 0:00:00,402903,4,37.390763000000000,-121.994911999999999,101,S,FR,,20,100,10,0.002700000000000,,10,3,0.002300000000000,,1,588978.045199999585748,4138688.405200000852346
1655,3/29/2020 0:00:00,402904,4,37.390763000000000,-121.994911999999999,101,S,OR,,20,50,2,0.002100000000000,,10,,,,0,588978.045199999585748,4138688.405200000852346
1656,3/29/2020 0:00:00,402905,4,37.391165999999998,-121.995524000000003,101,N,FR,,20,100,6,0.002800000000000,,10,1,0.000700000000000,,1,588917.891400000080466,4138755.487700000405312
1657,3/29/2020 0:00:00,402906,4,37.391165999999998,-121.995524000000003,101,N,OR,,20,50,3,0.000600000000000,,10,,,,0,588917.891400000080466,4138755.487700000405312
1658,3/29/2020 0:00:00,402907,4,37.391922000000001,-121.998076999999995,101,N,OR,,20,50,6,0.001200000000000,,10,,,,0,588695.651899999938905,4138820.847500000149012
1659,3/29/2020 0:00:00,402908,4,37.395066999999997,-122.010518000000005,101,S,FR,,10,0,,,,10,,,,0,587584.366999999620020,4139161.277599999681115
1660,3/29/2020 0:00:00,402909,4,37.395066999999997,-122.010518000000005,101,S,OR,,20,100,2,0.001100000000000,,10,0,0.000000000000000,,1,587584.366999999620020,4139161.277599999681115
1661,3/29/2020 0:00:00,402910,4,37.398628000000002,-122.026802000000004,101,S,OR,,20,100,4,0.000800000000000,,10,1,0.000400000000000,,1,586137.737099999561906,4139545.792400000616908
1662,3/29/2020 0:00:00,402911,4,37.398989000000000,-122.028373000000002,101,S,FR,,10,100,1,0.001100000000000,,10,1,0.001100000000000,,1,585996.786799999885261,4139591.745200000703335
1663,3/29/2020 0:00:00,402912,4,37.398989000000000,-122.028373000000002,101,S,OR,,20,100,1,0.000900000000000,,10,1,0.001900000000000,,1,585996.786799999885261,4139591.745200000703335
1664,3/29/2020 0:00:00,402913,4,37.400129999999997,-122.033627999999993,101,S,FR,,10,100,3,0.001300000000000,,10,3,0.001300000000000,,1,585541.878600000403821,4139695.427799999713898
1665,3/29/2020 0:00:00,402914,4,37.400129999999997,-122.033627999999993,101,S,OR,,10,100,6,0.007100000000000,,10,6,0.007100000000000,,1,585541.878600000403821,4139695.427799999713898
1666,3/29/2020 0:00:00,402915,4,37.403153000000003,-122.047462999999993,101,S,OR,,20,50,1,0.000400000000000,,10,,,,0,584301.405000000260770,4140014.648700000718236
1667,3/29/2020 0:00:00,402916,4,37.407128000000000,-122.064443999999995,101,S,FR,,0,0,,,,0,,,,0,582800.600300000049174,4140446.592199999839067
1668,3/29/2020 0:00:00,402917,4,37.407316000000002,-122.064397000000000,101,N,FR,,10,0,,,,10,,,,0,582800.398799999617040,4140466.906799999997020
1669,3/29/2020 0:00:00,402918,4,37.407128000000000,-122.064443999999995,101,S,OR,,20,100,1,0.000400000000000,,10,0,0.000000000000000,,1,582800.600300000049174,4140446.592199999839067
1670,3/29/2020 0:00:00,402919,4,37.407316000000002,-122.064397000000000,101,N,OR,,20,0,,,,10,,,,0,582800.398799999617040,4140466.906799999997020
1671,3/29/2020 0:00:00,402920,4,37.410944999999998,-122.075847999999993,101,S,OR,,20,100,0,0.000000000000000,,10,0,0.000000000000000,,1,581786.355499999597669,4140856.467100000008941
1672,3/29/2020 0:00:00,402921,4,37.411999000000002,-122.078451999999999,101,S,FR,,10,0,,,,10,,,,0,581563.570700000040233,4140989.730299999937415
1673,3/29/2020 0:00:00,402922,4,37.411999000000002,-122.078451999999999,101,S,OR,,20,50,3,0.001400000000000,,10,3,0.002900000000000,,1,581563.570700000040233,4140989.730299999937415
1674,3/29/2020 0:00:00,402923,4,37.413854999999998,-122.082577999999998,101,S,OR,,20,100,5,0.002300000000000,,10,1,0.000800000000000,,1,581183.561900000087917,4141182.417700000107288
1675,3/29/2020 0:00:00,402924,4,37.244124999999997,-121.772527999999994,101,N,FR,,20,100,4,0.001900000000000,,10,2,0.001800000000000,,1,608867.160400000400841,4122655.847899999469519
1676,3/29/2020 0:00:00,402925,4,37.244124999999997,-121.772527999999994,101,N,OR,,20,50,4,0.002900000000000,,10,,,,0,608867.160400000400841,4122655.847899999469519
1677,3/29/2020 0:00:00,402926,4,37.256295000000001,-121.794639000000004,101,N,FR,,20,0,,,,10,,,,0,606890.192300000227988,4123984.967499999329448
1678,3/29/2020 0:00:00,402927,4,37.256295000000001,-121.794639000000004,101,N,OR,,20,0,,,,10,,,,0,606890.192300000227988,4123984.967499999329448
1679,3/29/2020 0:00:00,402928,4,37.348391999999997,-121.860589000000004,101,S,FR,,10,0,,,,10,,,,0,600915.746100000105798,4134144.265599999576807
1680,3/29/2020 0:00:00,402929,4,37.348391999999997,-121.860589000000004,101,S,OR,,20,0,,,,10,,,,0,600915.746100000105798,4134144.265599999576807
1681,3/29/2020 0:00:00,402930,4,37.350928000000003,-121.862378000000007,101,N,FR,,10,100,4,0.003500000000000,,10,4,0.003500000000000,,1,600760.949699999764562,4134426.847100000828505
1682,3/29/2020 0:00:00,402931,4,37.350928000000003,-121.862378000000007,101,N,OR,,20,100,11,0.006300000000000,,10,5,0.007200000000000,,1,600760.949699999764562,4134426.847100000828505
1683,3/29/2020 0:00:00,402932,4,37.355353000000001,-121.867625000000004,101,S,FR,,10,100,8,0.008300000000000,,10,8,0.008300000000000,,1,600285.034500000067055,4134888.433199999853969
1684,3/29/2020 0:00:00,402933,4,37.355549000000003,-121.867459999999994,101,N,FR,,10,100,16,0.018000000000000,,10,16,0.018000000000000,,1,600311.737499999813735,4134915.843800000846386
1685,3/29/2020 0:00:00,402934,4,37.355549000000003,-121.867459999999994,101,N,OR,,20,100,5,0.003100000000000,,10,2,0.002000000000000,,1,600311.737499999813735,4134915.843800000846386
1686,3/29/2020 0:00:00,402935,4,37.347659999999998,-121.919968999999995,880,S,OR,,30,0,,,,10,,,,0,595656.663499999791384,4133994.422399999573827
1687,3/29/2020 0:00:00,402936,4,37.349037000000003,-121.917956000000004,880,S,FR,,20,100,7,0.004300000000000,,10,1,0.000900000000000,,1,595838.686200000345707,4134152.272199999541044
1688,3/29/2020 0:00:00,402937,4,37.348906999999997,-121.917833000000002,880,N,OR,,30,100,12,0.004800000000000,,10,0,0.000000000000000,,1,595849.808600000105798,4134125.309900000691414
1689,3/29/2020 0:00:00,402938,4,37.413255999999997,-121.912323999999998,880,S,OR,,20,100,8,0.003700000000000,,10,3,0.003300000000000,,1,596253.923700000159442,4141281.698300000280142
1690,3/29/2020 0:00:00,402939,4,37.415548000000001,-121.912875000000000,880,N,FR,,10,100,1,0.000700000000000,,10,1,0.000700000000000,,1,596197.099299999885261,4141524.854000000283122
1691,3/29/2020 0:00:00,402940,4,37.415548000000001,-121.912875000000000,880,N,OR,,20,100,4,0.003500000000000,,10,0,0.000000000000000,,1,596197.099299999885261,4141524.854000000283122
1692,3/29/2020 0:00:00,402941,4,37.531396999999998,-122.005323000000004,880,S,FR,,10,100,17,0.020300000000000,,10,17,0.020300000000000,,1,587883.761500000022352,4154300.695499999448657
1693,3/29/2020 0:00:00,402942,4,37.528433000000000,-121.999898000000002,880,S,OR,,20,50,9,0.007600000000000,,10,,,,0,588367.253700000233948,4153973.972500000149012
1694,3/29/2020 0:00:00,402943,4,37.509242000000000,-121.969628000000000,880,N,OR,,10,0,,,,0,,,,0,591065.582399999722838,4151869.760500000789762
1695,3/29/2020 0:00:00,402944,4,37.490583999999998,-121.945998000000003,880,S,OR,,30,67,2,0.001300000000000,,10,,,,0,593176.297799999825656,4149834.287900000810623
1696,3/29/2020 0:00:00,402945,4,37.492756999999997,-121.948814999999996,880,S,FR,,20,100,2,0.001200000000000,,10,2,0.002400000000000,,1,592925.670599999837577,4150048.206399999558926
1697,3/29/2020 0:00:00,402946,4,37.491933000000003,-121.947751999999994,880,S,OR,,20,50,0,0.000000000000000,,10,,,,0,593023.776800000108778,4149961.259600000455976
1698,3/29/2020 0:00:00,402947,4,37.492184999999999,-121.947723999999994,880,N,FR,,30,100,10,0.003800000000000,,10,2,0.001800000000000,,1,593023.246799999848008,4150008.661499999463558
1699,3/29/2020 0:00:00,402948,4,37.493107000000002,-121.948927999999995,880,N,OR,,20,50,0,0.000000000000000,,10,,,,0,592914.349899999797344,4150095.487700000405312
1700,3/29/2020 0:00:00,402949,4,37.494109999999999,-121.950208000000003,880,N,OR,,10,100,0,0.000000000000000,,10,0,0.000000000000000,,1,592799.833100000396371,4150202.570199999958277
1701,3/29/2020 0:00:00,402950,4,37.505634000000001,-121.965486999999996,880,S,OR,,20,100,2,0.001400000000000,,10,0,0.000000000000000,,1,591431.404000000096858,4151474.196200000122190
1702,3/29/2020 0:00:00,402951,4,37.506892000000001,-121.966671000000005,880,N,FR,,10,100,8,0.006300000000000,,10,8,0.006300000000000,,1,591327.416899999603629,4151608.503900000825524
1703,3/29/2020 0:00:00,402952,4,37.506892000000001,-121.966671000000005,880,N,OR,,20,50,9,0.005300000000000,,10,,,,0,591327.416899999603629,4151608.503900000825524
1704,3/29/2020 0:00:00,402953,4,37.509332999999998,-121.970046999999994,880,S,FR,,20,0,,,,10,,,,0,591038.610100000165403,4151869.465199999511242
1705,3/29/2020 0:00:00,402954,4,37.507579000000000,-121.967888000000002,880,S,OR,,20,0,,,,10,,,,0,591218.558600000105798,4151695.351900000125170
1706,3/29/2020 0:00:00,402955,4,37.521155000000000,-121.985208999999998,880,S,OR,,10,0,,,,10,,,,0,589670.211099999956787,4153188.775900000706315
1707,3/29/2020 0:00:00,402956,4,37.520806000000000,-121.984228999999999,880,N,FR,,10,0,,,,10,,,,0,589762.414099999703467,4153142.363700000569224
1708,3/29/2020 0:00:00,402957,4,37.522374999999997,-121.987290999999999,880,N,OR,,10,0,,,,10,,,,0,589485.371000000275671,4153322.233699999749660
1709,3/29/2020 0:00:00,402958,4,37.522762000000000,-121.988450000000000,880,S,FR,,10,0,,,,10,,,,0,589387.850999999791384,4153361.819199999794364
1710,3/29/2020 0:00:00,402959,4,37.522762000000000,-121.988450000000000,880,S,OR,,10,0,,,,10,,,,0,589387.850999999791384,4153361.819199999794364
1711,3/29/2020 0:00:00,402960,4,37.523755000000001,-121.990065999999999,880,N,OR,,30,67,11,0.004300000000000,,10,,,,0,589246.675400000065565,4153448.344399999827147
1712,3/29/2020 0:00:00,402961,4,37.530070000000002,-122.002913000000007,880,S,OR,,10,0,,,,10,,,,0,588095.733799999579787,4154147.173599999397993
1713,3/29/2020 0:00:00,402962,4,37.529397000000003,-122.001271000000003,880,N,FR,,20,0,,,,10,,,,0,588242.062599999830127,4154081.001599999144673
1714,3/29/2020 0:00:00,402963,4,37.529397000000003,-122.001271000000003,880,N,OR,,20,50,6,0.001200000000000,,10,,,,0,588242.062599999830127,4154081.001599999144673
1715,3/29/2020 0:00:00,402964,4,37.548760000000001,-122.024268000000006,880,N,OR,,30,67,9,0.003200000000000,,10,,,,0,586186.559799999929965,4156213.060799999162555
1716,3/29/2020 0:00:00,402965,4,37.531353000000003,-122.004885000000002,880,N,OR,,20,0,,,,10,,,,0,587921.511400000192225,4154301.094900000840425
1717,3/29/2020 0:00:00,402966,4,37.544186000000003,-122.021127000000007,880,S,OR,,10,0,,,,10,,,,0,586472.210599999874830,4155708.096999999135733
1718,3/29/2020 0:00:00,402967,4,37.544657999999998,-122.021179000000004,880,N,FR,,20,100,28,0.026500000000000,,10,12,0.025200000000000,,1,586466.395700000226498,4155748.671199999749660
