2020-03-28 12:44:25.647419129,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70163241,-121.8757686,69,69,23,23,0.5,False
2020-03-28 12:44:31.964185130,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70153817,-121.869427,112,112,20,20,0.9700000286102295,False
2020-03-28 12:44:38.030492131,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.7014879,-121.8630855,113,113,60,60,0.9599999785423279,False
2020-03-28 12:44:42.531548132,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70142151,-121.8567436,113,113,60,60,0.9599999785423279,False
2020-03-28 12:44:46.941112133,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70137351,-121.85040159999998,113,113,60,60,0.9599999785423279,False
2020-03-28 12:44:51.359190134,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70131852,-121.8440596,115,115,60,60,0.949999988079071,False
2020-03-28 12:44:55.797672135,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70125261,-121.8377176,115,115,60,60,0.949999988079071,False
2020-03-28 12:45:00.203859136,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70119281,-121.8313756,115,115,60,60,0.949999988079071,False
2020-03-28 12:45:04.642810137,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70115538,-121.82503340000001,115,115,60,60,0.949999988079071,False
2020-03-28 12:45:09.078276138,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70112443,-121.8186912,115,115,20,20,0.949999988079071,False
2020-03-28 12:45:13.534301139,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70104574,-121.81234939999999,112,112,11,11,0.949999988079071,False
2020-03-28 12:45:17.979106140,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70097905,-121.80600749999999,113,113,12,12,0.949999988079071,False
2020-03-28 12:45:22.426039141,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70091988,-121.79966540000001,115,115,26,26,0.949999988079071,False
2020-03-28 12:45:26.860563142,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.7006574,-121.7933409,116,116,44,44,0.9700000286102295,False
2020-03-28 12:45:31.289262143,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.69965616,-121.7870976,116,116,44,44,0.9700000286102295,False
2020-03-28 12:45:35.749041144,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70017025,-121.780777,116,116,44,44,0.9700000286102295,False
2020-03-28 12:45:41.824948145,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70085973,-121.7744748,116,116,22,22,0.9599999785423279,False
2020-03-28 12:45:48.130489146,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70189014,-121.7682168,119,119,33,33,0.9599999785423279,False
2020-03-28 12:45:54.440636147,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70285301,-121.76194950000001,119,119,33,33,0.9599999785423279,False
